"MINSAN";"DESCRIZIONE";"PP*1000";"CATEGORIA";"GIAC";"IVA";"P.P."
"903774747    ";"MAM TEAT 2PZ TETT MISURA X    ";7950;"Ausili sanitari               ";3;22;0,00
"930549605    ";"MAM TWIST CLIP & COVER        ";7950;"Ausili sanitari               ";4;22;0,00
"923814572    ";"MAMAN 140 NEW COLLANT PLAYA 2 ";28900;"Ausili sanitari               ";3;22;0,00
"923814584    ";"MAMAN 140 NEW COLLANT PLAYA 3 ";28900;"Ausili sanitari               ";3;22;0,00
"923814608    ";"MAMAN 140 NEW COLLANT PLAYA 5 ";28900;"Ausili sanitari               ";3;22;0,00
"924256860    ";"MAMAN ELEGANT 70 COL NERO 2   ";19000;"Parafarmaci";3;22;0,00
"924256872    ";"MAMAN ELEGANT 70 COL NERO 3   ";19000;"Parafarmaci";3;22;0,00
"924256884    ";"MAMAN ELEGANT 70 COL NERO 4   ";19000;"Parafarmaci";2;22;0,00
"924256896    ";"MAMAN ELEGANT 70 COL NERO 5   ";19000;"Parafarmaci";3;22;0,00
"924256908    ";"MAMAN ELEGANT 70 COL PLAYA 2  ";24900;"Parafarmaci";3;22;0,00
"924256910    ";"MAMAN ELEGANT 70 COL PLAYA 3  ";24900;"Parafarmaci";3;22;0,00
"924256922    ";"MAMAN ELEGANT 70 COL PLAYA 4  ";24900;"Parafarmaci";3;22;0,00
"924256934    ";"MAMAN ELEGANT 70 COL PLAYA 5  ";24900;"Parafarmaci";3;22;0,00
"900637859    ";"MANICO SPECCHIETTI DENTISTI   ";8050;"Parafarmaci";1;22;0,00
"930267479    ";"MANIQUICK BILANCIA DIG MAXI   ";39500;"Ausili sanitari               ";1;22;0,00
"930267430    ";"MANIQUICK BILANCIA MECC OROLOG";69500;"Ausili sanitari               ";1;22;0,00
"909429122    ";"MANNITOLO PANI 10G            ";1200;"Parafarmaci";9;10;0,00
"901488104    ";"MANOPOLA PRESAPONATA MON 20PZ ";6700;"Parafarmaci";2;22;0,00
"909915997    ";"MANUS ABILIS CILINDRO 3 AZZ   ";13200;"Prodotti sanitari             ";1;22;0,00
"909916177    ";"MANUS ABILIS PALLINA 5 GI SCU ";4700;"Prodotti sanitari             ";1;22;0,00
"924275415    ";"MASAI TROPIC 100 FUXIA 35     ";29000;"Parafarmaci";1;22;0,00
"924275439    ";"MASAI TROPIC 100 FUXIA 37     ";29000;"Parafarmaci";1;22;0,00
"924275454    ";"MASAI TROPIC 100 FUXIA 39     ";29000;"Parafarmaci";1;22;0,00
"924275466    ";"MASAI TROPIC 100 FUXIA 40     ";29000;"Parafarmaci";1;22;0,00
"924275492    ";"MASAI TROPIC 100 ORANGE 35    ";29000;"Parafarmaci";1;22;0,00
"924275516    ";"MASAI TROPIC 100 ORANGE 37    ";29000;"Parafarmaci";1;22;0,00
"924275528    ";"MASAI TROPIC 100 ORANGE 38    ";29000;"Parafarmaci";1;22;0,00
"924275530    ";"MASAI TROPIC 100 ORANGE 39    ";29000;"Parafarmaci";1;22;0,00
"924275542    ";"MASAI TROPIC 100 ORANGE 40    ";29000;"Parafarmaci";1;22;0,00
"924275670    ";"MASAI TROPIC 100 SILVER 37    ";29000;"Parafarmaci";1;22;0,00
"924275694    ";"MASAI TROPIC 100 SILVER 39    ";29000;"Parafarmaci";2;22;0,00
"924275833    ";"MASAI TROPIC 100 YELLOW 37    ";29000;"Parafarmaci";1;22;0,00
"924275845    ";"MASAI TROPIC 100 YELLOW 38    ";29000;"Parafarmaci";1;22;0,00
"924275858    ";"MASAI TROPIC 100 YELLOW 39    ";29000;"Parafarmaci";1;22;0,00
"901049181    ";"MASCHERA AEROSOL PED 472010   ";4590;"Accessori agli art. sanitari  ";2;22;0,00
"909862346    ";"MASCHERA CARTA 2VELI MON 100PZ";9500;"Parafarmaci";2;22;0,00
"900033717    ";"MASCHERINA ANTISMOG 3PZ       ";2500;"Accessori agli art. sanitari  ";4;22;0,00
"902556543    ";"MASK 30ML                     ";22000;"Prodotti sanitari             ";2;22;0,00
"902556618    ";"MASK PLUS 30ML                ";26000;"Prodotti sanitari             ";1;22;0,00
"939362822    ";"MASKRYM LATTE 50ML            ";19000;"Prodotti sanitari             ";1;22;0,00
"936151808    ";"MASSIGEN CREMA RECUPERO 50ML  ";6800;"Prodotti per il corpo         ";6;22;0,00
"930629934    ";"MASSIGEN DAILYVIT+SENIOR 30CPR";8900;"Integratori alimentari";4;10;0,00
"931494266    ";"MASSIGEN MAGN/POT S/Z 24BUST  ";11900;"Integratori alimentari";37;10;0,00
"930251374    ";"MASSIGEN MAGNESIO PIDOL 20BUST";9900;"Integratori alimentari";6;10;0,00
"933745046    ";"MASSIGEN MAGNESIO/POTASSIO FT ";13900;"Integratori alimentari";95;10;0,00
"939274724    ";"MASSIGEN PRONTO RECUP 14BUST  ";9900;"Integratori alimentari";97;10;0,00
"907111999    ";"MASSIGEN SPECIAL CR 50ML      ";6800;"Prodotti per il corpo         ";3;22;0,00
"908683408    ";"MASSIGEN SPORT ACTIVE CR 100ML";8700;"Prodotti per il corpo         ";6;22;0,00
"908683257    ";"MASSIGEN SPORT ACTIVE CR 50ML ";6800;"Prodotti per il corpo         ";6;22;0,00
"908683422    ";"MASSIGEN SPORT SPRINT CR 50ML ";6800;"Prodotti per il corpo         ";5;22;0,00
"905868915    ";"MATERPLUS 1 30CPS             ";18000;"Integratori alimentari";2;10;0,00
"902644739    ";"MATERVIT 30CPS                ";12000;"Integratori alimentari";1;10;0,00
"908925718    ";"MATITA EMOSTATICA 1PZ         ";2000;"Prodotti per uomo             ";2;22;0,00
"921144919    ";"MATRICIANE FERMETE' CR LIFT 30";26900;"Prodotti viso, trattamento    ";1;22;0,00
"903092411    ";"MAVIOIL BODYLOTION FLUIDO 200M";22400;"Prodotti per il corpo         ";1;22;0,00
"902543723    ";"MAVIOIL BODYWASH IDROFILM 200M";14600;"Prodotti igiene del corpo     ";1;22;0,00
"906115860    ";"MAVIOIL SH FL 200ML           ";13000;"Prodotti capelli e cuoio cap. ";1;22;0,00
"912275740    ";"MB GIOCO 7136900 SNODAPE      ";10900;"Parafarmaci";12;22;0,00
"920185459    ";"MB GUZZINI KIT POSATINE       ";7500;"Parafarmaci";4;22;0,00
"920185473    ";"MB GUZZINI PAPPA KIDS SET     ";39500;"Parafarmaci";2;22;0,00
"920185410    ";"MB GUZZINI PIATTO PAPPA CALDA ";23000;"Parafarmaci";2;22;0,00
"920185461    ";"MB GUZZINI PRIMA PAPPA SET    ";31000;"Parafarmaci";2;22;0,00
"920185434    ";"MB GUZZINI PRIMO CUCCHIAIO    ";7500;"Parafarmaci";2;22;0,00
"920185408    ";"MB GUZZINI TAZZA ANTIGOC REG  ";12000;"Parafarmaci";2;22;0,00
"920002161    ";"MB MASSAG GOMMA AZZURRO 09    ";4750;"Prodotti igiene del bambino   ";1;22;0,00
"920002159    ";"MB MASSAG GOMMA FUCSIA 09     ";4750;"Prodotti igiene del bambino   ";4;22;0,00
"906521885    ";"MB5 AMPOLLA AEROSOL C/BOCCAGL ";5930;"Accessori agli art. sanitari  ";1;22;0,00
"932776065    ";"MCT OLIO MONOD 30BUST10ML     ";26500;"Prodotti dietetici            ";1;10;0,00
"924453881    ";"MECH NUTS 4PZ 30G             ";14800;"Prodotti dietetici            ";2;10;0,00
"907138794    ";"MED214ABS SACCA LETTO 130CM 2L";12880;"Ausili sanitari               ";1;22;0,00
"908691227    ";"MEDIKER SH ANTIPEDICULOSI 100M";13600;"Presidi medico-chirurgici     ";1;22;0,00
"931608172    ";"MEDIPRESTERIL NEBUL A3 COMPL  ";79000;"Strumenti sanitari            ";2;22;0,00
"923212649    ";"MEDIPRESTERIL OVATTA NAS EMOBL";5000;"Prodotti sanitari             ";3;22;0,00
"904696972    ";"MEDISENSE THIN 50 LANCETTE    ";9150;"Accessori ai pmc              ";1;22;0,00
"901483723    ";"MEDS STECCA DITA 1,8X48CM 12PZ";1300;"Ausili sanitari               ";1;4;0,00
"924884416    ";"MEGARED OLIOKRILL/OMEGA3 40CPS";29990;"Integratori alimentari";2;10;0,00
"938819000    ";"MELAMIL MILTE 1MG/4GTT 30ML   ";20000;"Integratori alimentari";1;10;0,00
"933541916    ";"MELASIN FORTE 1MG 30CPR       ";9500;"Integratori alimentari";1;10;0,00
"933541878    ";"MELASIN UP 1MG 60CPR          ";16000;"Integratori alimentari";2;10;0,00
"933541892    ";"MELASIN VAL 1MG 30CPR 220MG   ";8500;"Integratori alimentari";2;10;0,00
"924953490    ";"MELATONINA DISPERT 1MG 60CPR  ";9900;"Integratori alimentari";1;10;0,00
"932501392    ";"MELILAX ADULTI 6MICROCLISMI   ";8900;"Prodotti sanitari             ";2;10;0,00
"932501416    ";"MELILAX PEDIATRIC 6MICROCLISMI";8900;"Prodotti sanitari             ";3;10;0,00
"902658261    ";"MELISSA 60CPS 400MG           ";10900;"Erboristeria salut. preconf.  ";2;10;0,00
"909466916    ";"MELISSA OFF 60ML TM           ";13900;"Prodotti omeopatici           ";1;10;0,00
"906935111    ";"MELISSA TIS 20BUST 1,4G       ";6800;"Erboristeria salut. preconf.  ";1;10;0,00
"901530562    ";"MELIVEN CREMA 50ML            ";15500;"Prodotti per il corpo         ";1;22;0,00
"900095769    ";"MELIVEN PLUS 20CPS            ";20000;"Integratori alimentari";1;10;0,00
"911053142    ";"MELLIFLU 150ML                ";14000;"Integratori alimentari";1;10;0,00
"905365781    ";"MELLIN 1 LATTE LIQUIDO 500ML  ";3060;"Alimenti per la prima infanzia";1;10;0,00
"925516344    ";"MELLIN 1 LATTE POLVERE 700G   ";18350;"Alimenti per la prima infanzia";1;10;0,00
"905273900    ";"MELLIN 1 LATTE POLVERE 800G   ";21400;"Alimenti per la prima infanzia";1;10;0,00
"904722547    ";"MELLIN 2 LATTE 500ML          ";2320;"Alimenti per la prima infanzia";2;10;0,00
"925516357    ";"MELLIN 2 LATTE POLVERE 700G   ";14270;"Alimenti per la prima infanzia";1;10;0,00
"904709730    ";"MELLIN LATTE CRESCITA 3 500ML ";2200;"Alimenti per la prima infanzia";1;10;0,00
"935601435    ";"MELOGRANO SUCCO 490ML         ";15900;"Erboristeria salut. preconf.  ";1;10;0,00
"904567740    ";"MELOGRANO SUCCO 550G          ";15000;"Erboristeria salut. preconf.  ";1;10;0,00
"903961340    ";"MENOFLAVON FORTE 30CPS VEG    ";39950;"Integratori alimentari";1;10;0,00
"903800643    ";"MENTA PIPERITA OLIO ESS 20ML  ";8000;"Erboristeria salut. preconf.  ";1;22;0,00
"932183217    ";"MENTAL LIQUIRIZIA 35MG        ";3300;"Integratori alimentari";6;10;0,00
"932183256    ";"MENTAL LIQUIRIZIA S/ZUCCHE12MG";2000;"Integratori alimentari";11;10;0,00
"932183268    ";"MENTAL MENTA FORTE S/ZUCCH12MG";2000;"Integratori alimentari";20;10;0,00
"932183243    ";"MENTAL MENTOLO 35MG           ";3300;"Integratori alimentari";4;10;0,00
"931067223    ";"MERAMIRT 30CPR                ";16500;"Integratori alimentari";1;10;0,00
"934203961    ";"MERAMIRT CM 30CPR MASTIC      ";16500;"Integratori alimentari";1;10;0,00
"902293087    ";"MERIDOL COLLUTORIO 400ML      ";7750;"Prodotti igiene dentale       ";2;22;0,00
"902293048    ";"MERIDOL DENTIFRICIO 75ML      ";5400;"Prodotti igiene dentale       ";1;22;0,00
"939151270    ";"MERIDOL HALITOSIS COLLUT 400ML";8250;"Prodotti igiene dentale       ";1;22;0,00
"930048739    ";"MERIDOL HALITOSIS PULISCI LING";4900;"Prodotti igiene dentale       ";1;22;0,00
"931925059    ";"MERIDOL MEDIO SPAZZOLINO 1PZ  ";4400;"Prodotti igiene dentale       ";1;22;0,00
"907286936    ";"MERIDOL SPAZZOLINO SET MORB   ";4400;"Prodotti igiene dentale       ";2;22;0,00
"912822792    ";"MERITENE PROTEIN CACAO 250G   ";14990;"Integratori alimentari";2;10;0,00
"912822780    ";"MERITENE PROTEIN CAFFE' 250G  ";14990;"Integratori alimentari";3;10;0,00
"924919184    ";"MERITENE PROTEIN DR CIO4X200ML";15600;"Prodotti dietetici            ";1;10;0,00
"923788347    ";"MERITENE PROTEIN NEUTRO 250G  ";14990;"Prodotti dietetici            ";6;10;0,00
"939462976    ";"MG400 POLV 20BUST             ";12900;"Integratori alimentari";3;10;0,00
"908700964    ";"MG50 MAGN JONE 50TAV          ";11000;"Integratori alimentari";2;10;0,00
"939209235    ";"MICACID OVULI VAGINALI 10PZ 2G";15000;"Prod.per igiene int.uso inter.";1;22;0,00
"904077346    ";"MICACID SCHIUMA VAGINALE 100ML";12000;"Prodotti igiene del corpo     ";2;22;0,00
"900759871    ";"MICOSCHIUMA SOL GINECOL 80ML  ";13000;"Prodotti igiene del corpo     ";1;22;0,00
"909875054    ";"MICOSKIN PHARCOS SH DOCCIA 150";10000;"Prodotti igiene del corpo     ";2;22;0,00
"903674327    ";"MICOSTOP CR VAG 30G+6APPL     ";13700;"Prod.per igiene int.uso inter.";1;22;0,00
"909893101    ";"MICOSTOP DET ASET 200ML       ";11500;"Prodotti igiene del corpo     ";2;22;0,00
"932875851    ";"MICOVIT 30CPS                 ";11000;"Integratori alimentari";1;10;0,00
"900169172    ";"MICRONIL 30CPS                ";19600;"Integratori alimentari";1;10;0,00
"923133197    ";"MICRONIL DOL 14BUST           ";24900;"Integratori alimentari";1;10;0,00
"901852677    ";"MICRONORM SCRUB 5 PEELING 75ML";15000;"Prodotti viso, trattamento    ";2;22;0,00
"926419363    ";"MIKOL COSMESI CR MANI MIR/RIB ";16000;"Prodotti viso, trattamento    ";1;22;0,00
"906027230    ";"MILICE MOUSSE TERMOSENS 150ML ";14900;"Presidi medico-chirurgici     ";2;22;0,00
"903979728    ";"MILKSHIRT MM BI L             ";35000;"Ausili sanitari               ";1;22;0,00
"903979692    ";"MILKSHIRT MM BI S             ";35000;"Ausili sanitari               ";1;22;0,00
"933014286    ";"MINI NIGHT LAMP ARANCIONE     ";18900;"Parafarmaci";1;22;0,00
"933014298    ";"MINI NIGHT LAMP BLU           ";18900;"Parafarmaci";1;22;0,00
"933014274    ";"MINI NIGHT LAMP VERDE         ";18900;"Parafarmaci";1;22;0,00
"939682415    ";"MININIZER PORTAPILLOLE GIORNAL";2800;"Parafarmaci";26;22;0,00
"922194079    ";"MIOBEBEE ASPIRATORE NASALE    ";45900;"Strumenti sanitari            ";1;22;0,00
"913509966    ";"MIOKJIRA CER CLASS 10PZ       ";8200;"Prodotti sanitari             ";6;22;0,00
"931093948    ";"MIRTILLO 30CPS                ";16900;"Integratori alimentari";2;10;0,00
"900308851    ";"MIRTILLO NE 50ML MG           ";10800;"Erboristeria salut. preconf.  ";1;22;0,00
"900308711    ";"MIRTILLO RO 50ML MG           ";10800;"Erboristeria salut. preconf.  ";1;22;0,00
"909884367    ";"MIRTILUX 20CPS                ";13000;"Integratori alimentari";1;10;0,00
"908703212    ";"MITOSIL SHAMPOO ANTIFORF 150ML";15900;"Prodotti capelli e cuoio cap. ";1;22;0,00
"902401153    ";"MODULEN IBD LATTE POLVERE 400G";29990;"Prodotti dietetici            ";2;10;0,00
"913525628    ";"MOLICARE MOBILE M K4 14PZ     ";21600;"Ausili sanitari               ";8;22;0,00
"913525616    ";"MOLICARE MOBILE S K4 14PZ     ";21600;"Ausili sanitari               ";3;22;0,00
"904041682    ";"MOLLET GAMB 140 PLAYA 1       ";15500;"Ausili sanitari               ";1;22;0,00
"904041732    ";"MOLLET GAMB 140 PLAYA 3       ";15500;"Ausili sanitari               ";3;22;0,00
"904041771    ";"MOLLET GAMB 140 PLAYA 5       ";15500;"Ausili sanitari               ";1;22;0,00
"923758268    ";"MOM CARE SHAMPOO PREVENTIVO   ";16200;"Prodotti capelli e cuoio cap. ";11;22;0,00
"924295987    ";"MOM COMBI EMULSIONE 100G      ";11500;"Presidi medico-chirurgici     ";10;22;0,00
"925630802    ";"MOM PETTINE ACCIAIO           ";9700;"Prodotti sanitari             ";5;22;0,00
"924292206    ";"MONURELLE CRANBERRY 20CPR     ";18500;"Prodotti sanitari             ";2;22;0,00
"902086065    ";"MSM 500 100CPS                ";21600;"Integratori alimentari";1;10;0,00
"930194360    ";"MUCALT FLU 8 ORAL STICK MONOD ";9500;"Integratori alimentari";2;10;0,00
"800177762    ";"MUCOCOCCINUM 200 10CPS        ";20000;"Prodotti omeopatici           ";2;10;0,00
"800146146    ";"MUCOSA COMP 10F 2,2ML HEEL    ";38600;"Prodotti omeopatici           ";1;10;0,00
"931027445    ";"MUCOVIT FLUXUS SCIROPPO PED   ";10600;"Prodotti sanitari             ";1;10;0,00
"905822274    ";"MUFLUIL AEROSOL 10F 2ML       ";10500;"Prodotti sanitari             ";1;10;0,00
"901399764    ";"MULTICENTRUM 100CPR           ";27000;"Integratori alimentari";2;10;0,00
"909963985    ";"MULTICENTRUM 30CPR            ";12300;"Integratori alimentari";1;10;0,00
"903414314    ";"MULTICENTRUM BABY 14BUST      ";12700;"Integratori alimentari";1;10;0,00
"931222210    ";"MULTICENTRUM CARDIO 60CPR     ";23700;"Integratori alimentari";1;10;0,00
"932236185    ";"MULTICENTRUM DONNA 50+ 30CPR  ";17500;"Integratori alimentari";2;10;0,00
"900780495    ";"MULTICENTRUM J 30CPR MASTIC   ";13900;"Integratori alimentari";1;10;0,00
"906134681    ";"MULTICENTRUM MATERNA 30CPS    ";14700;"Integratori alimentari";2;10;0,00
"902647270    ";"MULTICENTRUM MATERNA 90CPS    ";38800;"Integratori alimentari";1;10;0,00
"933514135    ";"MULTICENTRUM MY OMEGA3 60CPS  ";22900;"Integratori alimentari";2;10;0,00
"931449452    ";"MULTICENTRUM UOMO 30CPR       ";14900;"Integratori alimentari";1;10;0,00
"904218839    ";"MULTIFOLICO 30CPS             ";13500;"Integratori alimentari";1;10;0,00
"931360945    ";"MULTIFOLICO 3MESI 90CPS       ";28000;"Integratori alimentari";1;10;0,00
"930629454    ";"MULTIFOLICO DHA 60CPS         ";22500;"Integratori alimentari";1;10;0,00
"901496048    ";"MULTILOAD CU 375 DISP INTRAUT ";62000;"Ausili sanitari               ";1;22;0,00
"901700157    ";"MUSTELA 2 IN 1                ";7900;"Prodotti per il corpo         ";4;22;0,00
"923507750    ";"MUSTELA DERMODETERGENTE 500ML ";12900;"Prodotti igiene del corpo     ";2;22;0,00
"923507812    ";"MUSTELA HYDRABEBE' VISO 40ML  ";6900;"Prodotti igiene del bambino   ";3;22;0,00
"901482341    ";"MUSTELA LATTE TOILETTE 500ML  ";14900;"Prodotti igiene del bambino   ";4;22;0,00
"905854889    ";"MUSTELA PASTA CAMBIO 150ML    ";8900;"Prodotti igiene del bambino   ";3;22;0,00
"926047642    ";"MUSTELA PICCOLI SEGRETI       ";15900;"Prodotti igiene del bambino   ";2;22;0,00
"923507747    ";"MUSTELA SHAMPOO CAMOMILLA 200 ";7500;"Prodotti capelli e cuoio cap. ";6;22;0,00
"926047630    ";"MUSTELA TRAVEL SET            ";21900;"Prodotti igiene del bambino   ";2;22;0,00
"926050232    ";"MUSTI COCCOLE ACQUA PROF+PELUC";18900;"Prodotti igiene del bambino   ";2;22;0,00
"900519950    ";"MUTANDA CARTA MON L BUST 3PZ  ";3000;"Ausili sanitari               ";1;22;0,00
"900519962    ";"MUTANDA CARTA MON XL BUST 3PZ ";3000;"Ausili sanitari               ";1;22;0,00
"908620545    ";"MUTANDINA CORRETTIVA GIO' 1 1P";55000;"Ausili sanitari               ";1;4;0,00
"908618111    ";"MUTANDINA CORRETTIVA GIO' 2 1P";55000;"Ausili sanitari               ";1;4;0,00
"905210136    ";"NAF GOCCE 15ML                ";12800;"Integratori alimentari";1;10;0,00
"921399022    ";"NARHINEL 20RIC USA&GETTA SOFT ";8500;"Prodotti sanitari             ";1;22;0,00
"924691898    ";"NARHINEL AD SPRAY NAS EUC 20ML";7900;"Prodotti sanitari             ";6;22;0,00
"922196783    ";"NARHINEL ASPIRAT NAS SOFT+2RIC";6900;"Prodotti sanitari             ";1;22;0,00
"903367148    ";"NARHINEL SOL FISIOL 20F 5ML   ";8000;"Prodotti sanitari             ";5;22;0,00
"934130788    ";"NARIVIT SPRAY NASALE 10ML     ";13400;"Ausili sanitari               ";1;22;0,00
"931096731    ";"NASALTEEN SPRAY NASALE 500MG  ";14600;"Prodotti sanitari             ";1;22;0,00
"923220368    ";"NASIR LAV NASALE 3SAC+1BLIST  ";13500;"Prodotti sanitari             ";1;22;0,00
"920344684    ";"NASIR LAV NASALE 8SAC+1BLIST  ";28500;"Prodotti sanitari             ";1;22;0,00
"912533926    ";"NASIR SOL FISIOL IPER RIC 8SAC";23500;"Prodotti sanitari             ";1;22;0,00
"930171703    ";"NATALBEN PIU' 30CPS           ";13200;"Integratori alimentari";3;10;0,00
"800218760    ";"NATRUM MURIATICUM MK GL       ";8400;"Prodotti omeopatici           ";2;10;0,00
"921394235    ";"NATURAFLORA PLUS 60CPS        ";23000;"Integratori alimentari";1;10;0,00
"932228289    ";"NATURAL FLUFSAN ASS EXTRA 12P ";7720;"Ausili sanitari               ";2;22;0,00
"932228277    ";"NATURAL FLUFSAN ASS SUPER 12P ";10280;"Ausili sanitari               ";2;22;0,00
"932228240    ";"NATURAL FLUFSAN LADY PANTS L  ";11850;"Ausili sanitari               ";4;22;0,00
"932228253    ";"NATURAL FLUFSAN LADY PANTS M  ";10980;"Ausili sanitari               ";8;22;0,00
"931846378    ";"NATURAL MIX OMEGA 60PRL       ";22000;"Integratori alimentari";2;10;0,00
"931846428    ";"NATURALMENTE ARTRO VITALITY 90";36000;"Integratori alimentari";3;10;0,00
"931771125    ";"NATURALMENTE ENERGIQ10 30PRL  ";18000;"Integratori alimentari";1;10;0,00
"934034911    ";"NATURALMENTE VALERIANA MIX 100";23800;"Integratori alimentari";6;10;0,00
"933418826    ";"NATURE CANNELLA PLUS 60CPS    ";28000;"Integratori alimentari";2;10;0,00
"931749826    ";"NATURE-PESCE 30PRL            ";26000;"Integratori alimentari";6;10;0,00
"931925578    ";"NAUPED GOCCE 30ML             ";16900;"Integratori alimentari";2;10;0,00
"939675043    ";"NAUSIL GOCCE 30ML             ";17060;"Integratori alimentari";1;10;0,00
"904552611    ";"NEBULA M2000+MASCHERA+RINOWASH";132920;"Strumenti sanitari            ";1;22;0,00
"904552650    ";"NEBULA SPACER MASCHERA+AMPOLLA";21400;"Accessori agli art. sanitari  ";2;22;0,00
"903957951    ";"NEO MOM SH ANTIPARASSITARIO   ";14000;"Presidi medico-chirurgici     ";2;22;0,00
"903012577    ";"NEOCOMPLEX 10FL MONODOSE 10ML ";14500;"Integratori alimentari";1;10;0,00
"932726678    ";"NEOD3 GOCCE 20ML              ";12800;"Integratori alimentari";2;10;0,00
"908872791    ";"NEOEMOFORM DENTIF 100ML       ";5050;"Prodotti igiene dentale       ";3;22;0,00
"938916400    ";"NEOGRAVIGIL 30CPS             ";13900;"Integratori alimentari";2;10;0,00
"939190892    ";"NEOLATTE 1 POLVERE 800G       ";11900;"Alimenti per la prima infanzia";1;10;0,00
"939190878    ";"NEOLATTE 2 POLVERE 800G       ";11900;"Alimenti per la prima infanzia";2;10;0,00
"905599395    ";"NEOSTRATA 15 CR VISO LEVIG 40G";50360;"Prodotti viso, trattamento    ";1;22;0,00
"939588556    ";"NEOVIDERM EMULS CUTANEA 100ML ";15000;"Prodotti sanitari             ";2;22;0,00
"930530326    ";"NEOVIS PLUS 20BUST            ";16000;"Integratori alimentari";1;10;0,00
"926048303    ";"NESTLE MATERNA DHA 30CPS UNICA";25000;"Integratori alimentari";2;10;0,00
"931594067    ";"NESTLE MIO LATTE CRESCITA 4X1L";6900;"Alimenti per la prima infanzia";2;10;0,00
"932779489    ";"NEUROLIP 24CPR                ";24000;"Integratori alimentari";2;10;0,00
